Route,Cost,Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown St Johns']",771.23875,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Sylvia Park']",727.521875,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown Pakuranga']",762.98,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown St Johns']",786.206875,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",721.7768749999999,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Pakuranga', 'Countdown St Johns']",783.190625,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Pakuranga', 'Countdown Sylvia Park']",738.9549999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown St Johns', 'Countdown Sylvia Park']",773.1474999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank']",804.7624999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowlands']",667.163125,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Mt Wellington']",720.52125,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Pakuranga']",712.985625,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick', 'Countdown St Johns']",762.971875,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Sylvia Park']",725.0375,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands']",842.83125,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Mt Wellington']",758.82125,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Pakuranga']",798.32875,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown St Johns']",784.2975,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Sylvia Park']",764.015625,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Mt Wellington']",675.593125,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Pakuranga']",672.5775,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown St Johns']",723.82625,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Sylvia Park']",680.109375,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Pakuranga']",716.9725,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown St Johns']",740.199375,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",675.769375,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Pakuranga', 'Countdown St Johns']",732.6624999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Pakuranga', 'Countdown Sylvia Park']",688.426875,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown St Johns', 'Countdown Sylvia Park']",718.2199999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands']",917.2478472222222,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Mt Wellington']",830.1018750000001,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Pakuranga']",869.609375,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown St Johns']",855.578125,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Sylvia Park']",835.29625,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Mt Wellington']",713.155,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Pakuranga']",710.1393750000001,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown St Johns']",761.3881250000001,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Sylvia Park']",717.67125,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown Pakuranga']",788.2531250000001,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown St Johns']",811.48,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",747.05,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Pakuranga', 'Countdown St Johns']",803.943125,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Pakuranga', 'Countdown Sylvia Park']",759.7075,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown St Johns', 'Countdown Sylvia Park']",789.500625,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington']",889.21,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga']",886.194375,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown St Johns']",945.7638194444445,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Sylvia Park']",893.72625,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga']",826.9399999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown St Johns']",850.166875,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",785.7368749999999,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown St Johns']",889.673125,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown Sylvia Park']",845.4375,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown St Johns', 'Countdown Sylvia Park']",811.213125,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga']",744.603125,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns']",767.83,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",703.4,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns']",764.813125,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown Sylvia Park']",720.5775,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown St Johns', 'Countdown Sylvia Park']",751.633125,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",808.316875,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",764.08125,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",767.1149999999999,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",759.5781249999999,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank']",821.050625,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowlands']",683.4512500000001,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Mt Wellington']",736.809375,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Pakuranga']",729.2737500000001,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Howick', 'Countdown St Johns']",779.26,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Howick', 'Countdown Sylvia Park']",741.3256250000001,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands']",859.119375,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Mt Wellington']",775.109375,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Pakuranga']",814.616875,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown St Johns']",800.5856249999999,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Sylvia Park']",780.3037499999999,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Mt Wellington']",691.8812500000001,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Pakuranga']",688.865625,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown St Johns']",740.114375,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Sylvia Park']",696.3974999999999,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Pakuranga']",733.260625,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown St Johns']",756.4875000000001,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",692.0575,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Pakuranga', 'Countdown St Johns']",748.950625,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Pakuranga', 'Countdown Sylvia Park']",704.715,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown St Johns', 'Countdown Sylvia Park']",734.508125,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands']",913.688125,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Mt Wellington']",827.1893749999999,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Pakuranga']",866.6968750000001,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown St Johns']",852.6656250000001,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Sylvia Park']",832.38375,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Mt Wellington']",710.2425000000001,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Pakuranga']",707.226875,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown St Johns']",758.475625,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Sylvia Park']",714.75875,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown Pakuranga']",785.340625,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown St Johns']",808.5675,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",744.1374999999999,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Pakuranga', 'Countdown St Johns']",801.030625,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown Pakuranga', 'Countdown Sylvia Park']",756.795,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'Countdown St Johns', 'Countdown Sylvia Park']",786.588125,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington']",878.34625,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga']",875.330625,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown St Johns']",932.4859027777778,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Sylvia Park']",882.8625000000001,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga']",816.07625,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown St Johns']",839.303125,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",774.873125,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown St Johns']",878.809375,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown Sylvia Park']",834.57375,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown St Johns', 'Countdown Sylvia Park']",800.349375,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga']",725.3325000000001,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns']",748.559375,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",684.129375,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns']",745.5425,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown Sylvia Park']",701.3068749999999,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown St Johns', 'Countdown Sylvia Park']",732.3625000000001,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",788.5325,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",744.2968749999999,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",747.3306249999999,East Region
"['Countdown Botany Downs', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",744.314375,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands']",890.695625,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Mt Wellington']",806.6856250000001,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Pakuranga']",846.193125,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown St Johns']",832.161875,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowbank', 'Countdown Sylvia Park']",811.88,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Mt Wellington']",689.73875,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Pakuranga']",686.723125,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown St Johns']",737.9718750000001,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Meadowlands', 'Countdown Sylvia Park']",694.255,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown Pakuranga']",764.8368750000001,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown St Johns']",788.06375,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",723.63375,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Pakuranga', 'Countdown St Johns']",780.526875,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Pakuranga', 'Countdown Sylvia Park']",736.29125,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown St Johns', 'Countdown Sylvia Park']",766.084375,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington']",865.4068749999999,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga']",862.39125,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown St Johns']",916.671111111111,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Sylvia Park']",869.9231249999999,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga']",803.136875,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown St Johns']",826.3637500000001,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",761.93375,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown St Johns']",865.87,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown Sylvia Park']",821.634375,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown St Johns', 'Countdown Sylvia Park']",787.41,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga']",719.90875,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns']",743.135625,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",678.705625,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns']",740.11875,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown Sylvia Park']",695.883125,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown St Johns', 'Countdown Sylvia Park']",726.9387499999999,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",784.5137500000001,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",740.2781249999999,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",743.311875,East Region
"['Countdown Highland Park', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",735.775,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington']",939.9597916666667,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga']",936.2740277777777,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown St Johns']",998.911388888889,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Sylvia Park']",945.4796527777779,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga']",870.4243749999999,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown St Johns']",893.65125,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",829.2212499999999,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown St Johns']",940.5258333333334,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown Sylvia Park']",888.921875,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'Countdown St Johns', 'Countdown Sylvia Park']",854.6974999999999,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga']",753.4775000000001,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns']",776.704375,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",712.2743750000001,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns']",773.6875,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown Sylvia Park']",729.451875,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'Countdown St Johns', 'Countdown Sylvia Park']",760.5075,East Region
"['Countdown Howick', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",851.8012500000001,East Region
"['Countdown Howick', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",807.5656250000001,East Region
"['Countdown Howick', 'Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",810.599375,East Region
"['Countdown Howick', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",803.0625,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga']",839.094375,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns']",862.3212500000001,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",797.89125,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns']",859.304375,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown Sylvia Park']",815.06875,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown St Johns', 'Countdown Sylvia Park']",846.124375,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",800.05,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",755.814375,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",758.8481250000001,East Region
"['Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",798.3543749999999,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",791.7931249999999,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",747.5575,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",750.5912500000001,East Region
"['Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",747.574375,East Region
"['Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",705.8506249999999,East Region
['Countdown Henderson'],397.30875000000003,West Region
['Countdown Hobsonville'],455.015,West Region
['Countdown Kelston'],332.756875,West Region
['Countdown Lincoln Road'],368.15625,West Region
['Countdown Lynmall'],292.0775,West Region
['Countdown Northwest'],379.195625,West Region
['Countdown Te Atatu'],345.500625,West Region
['Countdown Te Atatu South'],318.46875,West Region
['Countdown Westgate'],415.856875,West Region
"['Countdown Henderson', 'Countdown Hobsonville']",662.82,West Region
"['Countdown Henderson', 'Countdown Kelston']",531.04625,West Region
"['Countdown Henderson', 'Countdown Lincoln Road']",552.1737499999999,West Region
"['Countdown Henderson', 'Countdown Lynmall']",525.006875,West Region
"['Countdown Henderson', 'Countdown Northwest']",587.000625,West Region
"['Countdown Henderson', 'Countdown Te Atatu']",550.80875,West Region
"['Countdown Henderson', 'Countdown Te Atatu South']",509.81312499999996,West Region
"['Countdown Henderson', 'Countdown Westgate']",623.661875,West Region
"['Countdown Hobsonville', 'Countdown Kelston']",644.479375,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road']",623.2493750000001,West Region
"['Countdown Hobsonville', 'Countdown Lynmall']",618.0193750000001,West Region
"['Countdown Hobsonville', 'Countdown Northwest']",603.194375,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu']",610.59,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South']",589.9706249999999,West Region
"['Countdown Hobsonville', 'Countdown Westgate']",641.648125,West Region
"['Countdown Kelston', 'Countdown Lincoln Road']",542.1243750000001,West Region
"['Countdown Kelston', 'Countdown Lynmall']",454.33875,West Region
"['Countdown Kelston', 'Countdown Northwest']",566.158125,West Region
"['Countdown Kelston', 'Countdown Te Atatu']",529.96625,West Region
"['Countdown Kelston', 'Countdown Te Atatu South']",488.970625,West Region
"['Countdown Kelston', 'Countdown Westgate']",602.819375,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall']",531.1600000000001,West Region
"['Countdown Lincoln Road', 'Countdown Northwest']",542.1949999999999,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu']",523.73125,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South']",491.0449999999999,West Region
"['Countdown Lincoln Road', 'Countdown Westgate']",578.8562499999999,West Region
"['Countdown Lynmall', 'Countdown Northwest']",539.930625,West Region
"['Countdown Lynmall', 'Countdown Te Atatu']",506.235625,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South']",479.20375,West Region
"['Countdown Lynmall', 'Countdown Westgate']",576.591875,West Region
"['Countdown Northwest', 'Countdown Te Atatu']",534.770625,West Region
"['Countdown Northwest', 'Countdown Te Atatu South']",514.15125,West Region
"['Countdown Northwest', 'Countdown Westgate']",541.53,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South']",476.66625,West Region
"['Countdown Te Atatu', 'Countdown Westgate']",576.1587499999999,West Region
"['Countdown Te Atatu South', 'Countdown Westgate']",544.821875,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston']",852.284375,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lincoln Road']",831.0543749999999,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lynmall']",825.824375,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Northwest']",810.9993750000001,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu']",818.395,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu South']",797.775625,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Westgate']",849.453125,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lincoln Road']",740.4137499999999,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lynmall']",652.628125,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Northwest']",764.4475,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu']",728.255625,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu South']",687.26,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Westgate']",801.10875,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Lynmall']",715.1775,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Northwest']",726.2125,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu']",707.74875,West Region
