Route,Cost
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Distribution Centre Auckland')",1081.4831944444443
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1057.914166666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown St Lukes', 'Distribution Centre Auckland')",987.3033333333333
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Three Kings', 'Distribution Centre Auckland')",997.5875694444445
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Victoria Street West', 'Distribution Centre Auckland')",1123.8255555555556
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",992.8560416666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",925.9332638888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Distribution Centre Auckland')",993.1088888888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown St Lukes', 'Distribution Centre Auckland')",1030.8541666666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",956.8791666666668
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",898.735625
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown Ponsonby', 'Distribution Centre Auckland')",1134.2625694444444
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1122.0716666666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown St Lukes', 'Distribution Centre Auckland')",1056.604861111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown Three Kings', 'Distribution Centre Auckland')",1016.249375
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown Victoria Street West', 'Distribution Centre Auckland')",1162.6845833333332
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",1008.8587500000001
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Onehunga', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",950.4342361111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Ponsonby', 'Countdown St Lukes', 'Distribution Centre Auckland')",1012.5055555555555
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Ponsonby', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",945.6943055555556
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Ponsonby', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",889.306875
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Pt Chevalier', 'Countdown St Lukes', 'Distribution Centre Auckland')",1029.812986111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Pt Chevalier', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",992.4221527777779
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Pt Chevalier', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",925.498611111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown St Lukes', 'Countdown Three Kings', 'Distribution Centre Auckland')",1010.8547916666668
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown St Lukes', 'Countdown Victoria Street West', 'Distribution Centre Auckland')",1097.8724305555554
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown St Lukes', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",977.3582638888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown St Lukes', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",910.4354861111111
